id,artwork_name,artist_full_name,artist_first_name,artist_last_name,creation_year,century,source_url,image_url,collection_origins,artwork_type,school,original_id_in_collection,created_at,last_modified,omni_id,created_by_id,general_type,geocoded,color_palette,dominant_color,palette_count
1fd0a6c8-773e-435f-81de-bd1b18b8d812,the miraculous rescue of a child,italian romanesque painter,italian,romanesque painter,1100,12,https://www.wga.hu/html/zgothic/mural/11c2/15clemen.html,http://www.wga.hu/art/zgothic/mural/11c2/15clemen.jpg,Web Gallery of Art '17,painting,italian,34565,11/15/2017,12/21/2017,34558,1,painting,f,#c0917e'; '#9e6f61'; '#96594e'; '#5e3733'; '#4d2322'; '#f0e2d4'; '#e1cebd'; '#d2baa9'; '#c6a694'; '#a68a7d'; '#73524b'; '#1c141b',#1c141b,4288; 6511; 4287; 5488; 4759; 3826; 5480; 6507; 6230; 5040; 5848; 7272
6d3ba416-50d0-4bc5-b08c-22ced2f42046,the visitation,el greco,el,greco,1610,17,https://www.wga.hu/html/g/greco_el/20/2007grec.html,http://www.wga.hu/art/g/greco_el/20/2007grec.jpg,Web Gallery of Art '17,painting,spanish,18073,11/15/2017,12/21/2017,18069,1,painting,f,#dfe1eb'; '#bdc3cf'; '#7b7f7d'; '#545b57'; '#524134'; '#343532'; '#1d1b1b'; '#0e0d0e'; '#979ea4'; '#6f685f'; '#443a31'; '#2e221c',#545b57,4046; 5271; 6031; 6769; 4594; 5151; 5724; 6433; 5915; 4625; 5513; 5464
4b07122a-a61c-4d75-bed0-c0b9e9ae9051,st jerome,valentin de boulogne,valentin de,boulogne,1625,17,https://www.wga.hu/html/v/valentin/stjerome.html,http://www.wga.hu/art/v/valentin/stjerome.jpg,Web Gallery of Art '17,painting,french,41523,11/15/2017,12/21/2017,41516,1,painting,f,#4e170b'; '#3e291c'; '#31231a'; '#1f1710'; '#150d09'; '#6f2813'; '#eecea0'; '#b68c5f'; '#6f4225'; '#30180e'; '#281810'; '#1a120c',#31231a,2937; 6979; 8048; 4699; 5343; 4503; 4059; 4369; 5782; 5869; 7099; 5849
f800c569-195e-4559-84ec-22a55ed392b2,|weighing books,guo xu,Guo,Xu,1510,16,http://www.metmuseum.org/art/collection/search/39483,https://images.metmuseum.org/CRDImages/as/original/DP157066.jpg,The Met 17,painting,chinese,39483,12/5/2017,12/21/2017,5020808,1,painting,f,#c0af8f'; '#b9a988'; '#57412f'; '#523d2c'; '#4f3929'; '#4b392a'; '#46372a'; '#413328'; '#9b886b'; '#563e2c'; '#4e3c2c'; '#352c24',#b9a988,4824; 8508; 5462; 7141; 4893; 6880; 6294; 7078; 147; 4198; 4567; 5544
ba750023-f862-4821-8d5a-41b855298c4f,the ordeal by fire (detail),dieric the elder bouts,dieric the elder,bouts,1460,15,https://www.wga.hu/html/b/bouts/dirk_e/altar1/4empero2.html,http://www.wga.hu/art/b/bouts/dirk_e/altar1/4empero2.jpg,Web Gallery of Art '17,painting,netherlandish,5589,11/15/2017,12/21/2017,5588,1,painting,f,#f3e3cd'; '#b47551'; '#82614b'; '#7b3d2b'; '#412d25'; '#3d1b11'; '#28211d'; '#211511'; '#e4c4a6'; '#cba281'; '#6b2c1e'; '#221c19',#cba281,4058; 7771; 5867; 6125; 5207; 3971; 5274; 4075; 5184; 7806; 3065; 7133
5b0fd3a2-a817-498f-92b0-58e0df950c2e,sign of cancer,giovanni maria falconetto,giovanni maria,falconetto,1515,16,https://www.wga.hu/html/f/falcon/zodiac04.html,http://www.wga.hu/art/f/falcon/zodiac04.jpg,Web Gallery of Art '17,painting,italian,13197,11/15/2017,12/21/2017,13193,1,painting,f,#c5af9b'; '#c09d7e'; '#6e5f59'; '#512d23'; '#f0e4d9'; '#e2d2c2'; '#d3c0af'; '#a49489'; '#967c6e'; '#926651'; '#5e443b'; '#28222c',#28222c,6247; 3773; 6052; 3981; 3955; 5404; 6348; 5853; 6608; 3904; 6378; 7033
bdce5e00-39fe-49c4-9cc3-5762dec90fd3,the garden of saint-paul hospital,vincent van gogh,vincent van,gogh,1889,19,https://www.wga.hu/html/g/gogh_van/11/1asylu01.html,http://www.wga.hu/art/g/gogh_van/11/1asylu01.jpg,Web Gallery of Art '17,painting,dutch,16826,11/15/2017,12/21/2017,16822,1,painting,f,#dcd1ab'; '#a49170'; '#858978'; '#5d6354'; '#b6aa86'; '#85725a'; '#716c5b'; '#5d4d3d'; '#4b483f'; '#393c38'; '#262221'; '#0a0c0f',#262221,3550; 3923; 4660; 6319; 4709; 4001; 4939; 4857; 5521; 6936; 8159; 7962
25d2baa2-3f5e-4850-869c-5a3cab446067,capriccio view of rome with the martyrdom of st lawrence,cornelis van poelenburgh,cornelis van,poelenburgh,1622,17,https://www.wga.hu/html/p/poelenbu/romecapr.html,http://www.wga.hu/art/p/poelenbu/romecapr.jpg,Web Gallery of Art '17,painting,dutch,31424,11/15/2017,12/21/2017,31417,1,painting,f,#e0e7fc'; '#c8d7f6'; '#b2a18b'; '#b1c5e9'; '#939180'; '#604b2a'; '#37271f'; '#856838'; '#7c501f'; '#5e341b'; '#3f342f'; '#231611',#b1c5e9,4145; 5459; 2685; 8472; 2805; 4240; 5584; 8172; 6367; 5683; 5127; 6797
616791bb-02da-4d2c-a1ab-acb460df03d6,a thames wharf,samuel scott,samuel,scott,1757,18,https://www.wga.hu/html/s/scott/wharf.html,http://www.wga.hu/art/s/scott/wharf.jpg,Web Gallery of Art '17,painting,english,36327,11/15/2017,12/21/2017,36320,1,painting,f,#e2e3d8'; '#7c6f60'; '#6d5747'; '#4a4135'; '#372f23'; '#ccccbe'; '#b6b8ac'; '#a9a490'; '#a38e75'; '#7e929a'; '#54524b'; '#151a0f',#151a0f,3739; 5490; 3265; 6506; 6337; 5454; 6716; 5365; 4738; 6227; 3424; 8275
93e63a32-fa47-4378-8ae1-9c3c6fe6ff55,suzanne valadon,henri de toulouse-lautrec,henri de,toulouse-lautrec,1886,19,https://www.wga.hu/html/t/toulouse/1/16early.html,http://www.wga.hu/art/t/toulouse/1/16early.jpg,Web Gallery of Art '17,painting,french,39493,11/15/2017,12/21/2017,39486,1,painting,f,#a59176'; '#a28361'; '#3d332c'; '#8c6e52'; '#cdb295'; '#bc9e7a'; '#b7946b'; '#8c7c68'; '#7e6a54'; '#6d6457'; '#665242'; '#514c45',#a28361,4605; 7342; 6596; 5601; 3176; 5022; 5216; 6498; 5267; 5615; 5489; 5109
58938e82-d2a4-438a-a24f-2757fb402b5c,view of the nave from the east,giotto di bondone,giotto di,bondone,1325,14,https://www.wga.hu/html/g/giotto/assisi/upper/00view.html,http://www.wga.hu/art/g/giotto/assisi/upper/00view.jpg,Web Gallery of Art '17,painting,italian,15661,11/15/2017,12/21/2017,15657,1,painting,f,#141310'; '#c5b48f'; '#a0845a'; '#957246'; '#866c49'; '#80603a'; '#795630'; '#695031'; '#5f4426'; '#583a1e'; '#433220'; '#2f2013',#141310,7992; 3025; 5348; 4324; 3588; 5444; 4513; 5860; 5855; 5094; 6770; 7723
0532fa72-1d74-41e2-91e4-d9c465357406,portrait of a noble genoese lady,sir anthony van dyck,sir anthony van,dyck,1621,17,https://www.wga.hu/html/d/dyck_van/2portrai/genoese3.html,http://www.wga.hu/art/d/dyck_van/2portrai/genoese3.jpg,Web Gallery of Art '17,painting,flemish,12713,11/15/2017,12/21/2017,12709,1,painting,f,#ac8f5c'; '#84633a'; '#634b2d'; '#4d2718'; '#2a2319'; '#191d19'; '#141713'; '#795028'; '#623c1f'; '#443622'; '#372618'; '#1c2420',#623c1f,3401; 5177; 4507; 4025; 6682; 5864; 6326; 4790; 7967; 6395; 5763; 4639
8df5f7b8-3bcc-4b6b-b5ba-f2d6f3b7f0af,holy conversation,vittore carpaccio,vittore,carpaccio,1505,16,https://www.wga.hu/html/c/carpacci/2/07holyc.html,http://www.wga.hu/art/c/carpacci/2/07holyc.jpg,Web Gallery of Art '17,painting,italian,7536,11/15/2017,12/21/2017,7532,1,painting,f,#b9ad96'; '#988f7d'; '#8a7d65'; '#7d6949'; '#5f452a'; '#33271c'; '#775c3a'; '#635640'; '#51402c'; '#43382b'; '#402a1a'; '#251e18',#251e18,3808; 6103; 5358; 6503; 4837; 6099; 4485; 5949; 5169; 5784; 4711; 6730
59a465e2-392e-4d68-9790-884c024d7720,famous persons giovanni boccaccio,andrea del castagno,andrea del,castagno,1450,15,https://www.wga.hu/html/a/andrea/castagno/2_famous/8boccacc.html,http://www.wga.hu/art/a/andrea/castagno/2_famous/8boccacc.jpg,Web Gallery of Art '17,painting,italia,606,11/15/2017,6/19/2018,606,1,painting,t,#ede1cf'; '#523f36'; '#f5ece1'; '#ead6b6'; '#d9d2c7'; '#d8be98'; '#b69872'; '#afb2b4'; '#a57a56'; '#834c37'; '#7c8a8d'; '#746852',#d8be98,4305; 7353; 4447; 5920; 3481; 8501; 5899; 5272; 4841; 8029; 2156; 5332
83798a88-d30a-453a-90e3-8f96235afa6f,a musician playing a lute to a singing girl,nicolas rgnier,nicolas,rgnier,1621,17,https://www.wga.hu/html/r/regnier/musician.html,http://www.wga.hu/art/r/regnier/musician.jpg,Web Gallery of Art '17,painting,french,32923,11/15/2017,12/21/2017,32916,1,painting,f,#2e1414'; '#45211b'; '#352d32'; '#1e1519'; '#1a1317'; '#140f12'; '#da9e5b'; '#7a5438'; '#4f322b'; '#2e2224'; '#241e22'; '#0e080a',#140f12,3311; 4142; 5328; 6617; 7077; 7841; 4529; 3077; 4263; 5508; 7239; 6604
1b7ccd8f-6373-4b92-ac8e-750fc92187eb,susanna and the elders,tintoretto tintoretto,tintoretto,tintoretto,1555,16,https://www.wga.hu/html/t/tintoret/6/06susan.html,http://www.wga.hu/art/t/tintoret/6/06susan.jpg,Web Gallery of Art '17,painting,italian,38986,11/15/2017,12/21/2017,38979,1,painting,f,#f2d19f'; '#bb8763'; '#a1654c'; '#7b5747'; '#534138'; '#27211e'; '#1c1f1d'; '#d9ac7d'; '#3b2e29'; '#2b2a28'; '#181a18'; '#0f1211',#bb8763,3787; 6713; 4515; 5495; 5628; 5642; 5252; 5364; 5746; 5654; 6013; 5727
398f614a-bf30-4059-ba7c-e6c6a40cd758,villa farnese with gardens at caprarola,hubert robert,hubert,robert,1764,18,https://www.wga.hu/html/r/robert/1/farnese2.html,http://www.wga.hu/art/r/robert/1/farnese2.jpg,Web Gallery of Art '17,painting,french,34204,11/15/2017,12/21/2017,34197,1,painting,f,#80754f'; '#5b593e'; '#2a2110'; '#adb8ae'; '#959278'; '#86aab2'; '#7d908d'; '#73623a'; '#574826'; '#47442a'; '#44361b'; '#34321c',#2a2110,5265; 6089; 8181; 3612; 2178; 4507; 5417; 4485; 5382; 5231; 7094; 8095
a6a1fa5e-12db-4be1-a3c1-c05711127717,madonna and child,master of the castello nativity,master of the castello,nativity,1448,15,https://www.wga.hu/html/m/master/castello/madonna2.html,http://www.wga.hu/art/m/master/castello/madonna2.jpg,Web Gallery of Art '17,painting,italian,24597,11/15/2017,12/21/2017,24591,1,painting,f,#e4d1bc'; '#d1b79d'; '#845342'; '#4e4f62'; '#2a2b3a'; '#1c273c'; '#b09079'; '#956e58'; '#782a2c'; '#422e2d'; '#171e2d'; '#10101b',#171e2d,4157; 5054; 4703; 6635; 5288; 4687; 6234; 5458; 4068; 5764; 7157; 6331
ace651e6-e73a-4aa0-80bc-649b2a6d9717,granida and daifilo,gerrit van honthorst,gerrit van,honthorst,1625,17,https://www.wga.hu/html/h/honthors/2/10granid.html,http://www.wga.hu/art/h/honthors/2/10granid.jpg,Web Gallery of Art '17,painting,dutch,19713,11/15/2017,12/21/2017,19709,1,painting,f,#6a3929'; '#59251c'; '#33211c'; '#221917'; '#161313'; '#130d0d'; '#0b0506'; '#e5caae'; '#bfaaa0'; '#9f846f'; '#725845'; '#433a34',#bfaaa0,3881; 4199; 6344; 6127; 4502; 6417; 6318; 3431; 6809; 4870; 6019; 6619
f4516c1d-066a-4546-ab70-bbfeb4b874e7,ceiling painting (detail),giovanni battista tiepolo,giovanni battista,tiepolo,1740,18,https://www.wga.hu/html/t/tiepolo/gianbatt/3_1740s/00clerix.html,http://www.wga.hu/art/t/tiepolo/gianbatt/3_1740s/00clerix.jpg,Web Gallery of Art '17,painting,italian,38469,11/15/2017,12/21/2017,38462,1,painting,f,#e2d5cd'; '#b5a7a0'; '#a69184'; '#948784'; '#3f3331'; '#35211c'; '#cabcb5'; '#817a81'; '#766a6b'; '#6f5c59'; '#56505e'; '#191213',#766a6b,3705; 7115; 4496; 4951; 5891; 5001; 5639; 5617; 7279; 4201; 5000; 6641
054c89ca-8860-4f08-a554-da3a9350a652,laundresses by a stream,eug?ne boudin,eug?ne,boudin,1885,19,https://www.wga.hu/html/b/boudin/08laundr.html,http://www.wga.hu/art/b/boudin/08laundr.jpg,Web Gallery of Art '17,painting,"france métropolitaine, france",5468,11/15/2017,6/19/2018,5467,1,painting,t,#ded5c4'; '#c2bdc3'; '#b2a9a4'; '#7e755f'; '#6b5945'; '#58513e'; '#493f32'; '#3d2f26'; '#1e1b18'; '#9d907a'; '#92806a'; '#72664f',#c2bdc3,3269; 6922; 5081; 5719; 5018; 6165; 5234; 5143; 6692; 5791; 4578; 5924
986d5203-8baf-4120-b9cb-b8b33f0c4608,unknown,lu zhi,Lu,Zhi,1495,15,http://www.metmuseum.org/art/collection/search/48873,https://images.metmuseum.org/CRDImages/as/original/DP153582.jpg,The Met 17,painting,chinese,48873,12/6/2017,12/21/2017,5028251,1,painting,f,#f6ede3'; '#ba9972'; '#a58d6c'; '#9c8160'; '#f8f4eb'; '#f7f2e8'; '#f5f0e5'; '#f3ece1'; '#d7c2a4'; '#b1926d'; '#806a51'; '#f8f0e6',#9c8160,5356; 7527; 6487; 10452; 5644; 3245; 3555; 6709; 1037; 5516; 5787; 4221
b40db6ff-6f00-4d37-bfd0-ed3c9efbeb46,robert william elliston,george henry harlow,george henry,harlow,1808,19,https://www.wga.hu/html/h/harlow/elliston.html,http://www.wga.hu/art/h/harlow/elliston.jpg,Web Gallery of Art '17,painting,english,18949,11/15/2017,12/21/2017,18945,1,painting,f,#34231c'; '#1b0f11'; '#13090d'; '#10090d'; '#0f090d'; '#bf9a72'; '#513c2a'; '#241818'; '#150c0f'; '#120c0f'; '#0e080c'; '#0c060b',#0e080c,4498; 5580; 4413; 5607; 6363; 3346; 5037; 4305; 6590; 6109; 8610; 5078
e8f81ed6-fc61-4019-a501-3ad616e58763,"the combat between dares and entellus (aeneid, book v)",master of the aeneid,Master,of,1530,16,http://www.metmuseum.org/art/collection/search/199638,https://images.metmuseum.org/CRDImages/es/original/ES6647.jpg,The Met 17,enamels,french,199638,12/8/2017,12/21/2017,5064976,1,painting,f,#9aa5b6'; '#725544'; '#474743'; '#f4ece4'; '#cfc2b5'; '#c7a887'; '#ab8e74'; '#9c765b'; '#767674'; '#58524c'; '#3b3433'; '#151213',#3b3433,5758; 4468; 6865; 4205; 3484; 4243; 4521; 4489; 4660; 6538; 10134; 6171
5e1210a7-34df-4e8c-80d5-5fca265d4365,court scene with imaginary architecture,carlo innocenzo carlone,carlo innocenzo,carlone,1745,18,https://www.wga.hu/html/c/carlone2/carlo/lechi1.html,http://www.wga.hu/art/c/carlone2/carlo/lechi1.jpg,Web Gallery of Art '17,painting,italian,7422,11/15/2017,12/21/2017,7418,1,painting,f,#baabab'; '#887d7d'; '#7a6b67'; '#69656a'; '#5a5151'; '#494749'; '#433732'; '#363334'; '#292b2d'; '#060f12'; '#675650'; '#181a1c',#060f12,3117; 5477; 3935; 4952; 4830; 6409; 4401; 5727; 7585; 9047; 3618; 6438
97cfefb1-f22d-4b54-abbf-a65dd56237af,adoration of the magi,fra angelico,fra,angelico,1433,15,https://www.wga.hu/html/a/angelico/04/3predel3.html,http://www.wga.hu/art/a/angelico/04/3predel3.jpg,Web Gallery of Art '17,painting,italia,776,11/15/2017,6/19/2018,776,1,painting,t,#e1d1b4'; '#d5c1a2'; '#d28b77'; '#8e6f50'; '#695955'; '#1e1b1e'; '#c7ac91'; '#c06c5a'; '#b2906c'; '#978678'; '#756a6e'; '#564240',#8e6f50,4041; 6007; 3815; 8191; 4204; 7656; 6774; 3840; 5782; 4418; 3758; 7050
dd471677-1e5f-4d30-8f0b-021c0442a0df,feast at the house of simon,paolo veronese,paolo,veronese,1570,16,https://www.wga.hu/html/v/veronese/06/5versail.html,http://www.wga.hu/art/v/veronese/06/5versail.jpg,Web Gallery of Art '17,painting,italian,42379,11/15/2017,12/21/2017,42372,1,painting,f,#82634f'; '#675549'; '#563b37'; '#4e2729'; '#321f26'; '#150f1a'; '#dac6ab'; '#b5987c'; '#a17e63'; '#897661'; '#1d1822'; '#0b0610',#82634f,7501; 7018; 5180; 3939; 7034; 5347; 3497; 4749; 4487; 5030; 5151; 6603
8a090b03-420e-4870-a156-d77a6c01415f,female figure,tintoretto tintoretto,tintoretto,tintoretto,1564,16,https://www.wga.hu/html/t/tintoret/3b/1albergo/1/12ceilin.html,http://www.wga.hu/art/t/tintoret/3b/1albergo/1/12ceilin.jpg,Web Gallery of Art '17,painting,italian,38830,11/15/2017,12/21/2017,38823,1,painting,f,#c0bdbf'; '#9e5938'; '#7b3b26'; '#542d21'; '#d6c4ab'; '#d4a679'; '#c48655'; '#bb7447'; '#a26e47'; '#845439'; '#4b2018'; '#391410',#c0bdbf,9123; 5227; 5631; 4816; 1039; 4772; 6277; 4891; 5960; 5385; 6482; 5933
f10b1c6d-0132-493d-9bff-a7402a6ceab5,portrait of a woman revealing her breasts,tintoretto tintoretto,tintoretto,tintoretto,1570,16,https://www.wga.hu/html/t/tintoret/8/19breast.html,http://www.wga.hu/art/t/tintoret/8/19breast.jpg,Web Gallery of Art '17,painting,italian,39023,11/15/2017,12/21/2017,39016,1,painting,f,#8c7361'; '#230f13'; '#11070b'; '#0a0105'; '#b69c82'; '#71564b'; '#5b4a42'; '#4f3632'; '#392a29'; '#341c1e'; '#261a1c'; '#160e12',#392a29,4197; 6103; 5789; 6365; 3872; 4426; 4733; 6965; 7591; 5666; 5403; 4426
f88f811f-8db1-4fe4-8bad-49fdc690acc6,landscape with church and village,jacob isaackszon van ruisdael,jacob isaackszon van,ruisdael,1665,17,https://www.wga.hu/html/r/ruysdael/jacob/2/landscap.html,http://www.wga.hu/art/r/ruysdael/jacob/2/landscap.jpg,Web Gallery of Art '17,painting,dutch,35278,11/15/2017,12/21/2017,35271,1,painting,f,#e2d9d7'; '#dbd5d7'; '#d5cfd6'; '#cac7d3'; '#c6bfc8'; '#bcbbcd'; '#7a5b43'; '#553b30'; '#f4eae1'; '#e9e0db'; '#d5cccc'; '#aba2a1',#553b30,4391; 4463; 4744; 6578; 4038; 7308; 8488; 8781; 4487; 4604; 3910; 3744
86e1662f-9a2e-480a-a2c8-8daac570b18f,griffoni polyptych st jerome,ercole de' roberti,ercole de',roberti,1470,15,https://www.wga.hu/html/r/roberti/griffoni/grif_04.html,http://www.wga.hu/art/r/roberti/griffoni/grif_04.jpg,Web Gallery of Art '17,painting,italian,34260,11/15/2017,12/21/2017,34253,1,painting,f,#773d26'; '#672f1c'; '#130f10'; '#86765a'; '#62543b'; '#542a1a'; '#48402e'; '#421e13'; '#3c281d'; '#371c14'; '#2e1a14'; '#1e1817',#2e1a14,3943; 4295; 7036; 3117; 5520; 5696; 3968; 4734; 5140; 6017; 8898; 7172
f9e4a65f-8c7d-4c0b-9f32-b10c64be01e6,commentary on the apocalypse,spanish miniaturist,spanish,miniaturist,975,10,https://www.wga.hu/html/zgothic/miniatur/0951-000/2spanis4.html,http://www.wga.hu/art/zgothic/miniatur/0951-000/2spanis4.jpg,Web Gallery of Art '17,illumination,spanish,27861,11/15/2017,12/21/2017,27855,1,painting,f,#e3c38d'; '#aa5b30'; '#816d53'; '#774d2e'; '#f4e4c3'; '#dfac65'; '#caa46e'; '#c18a51'; '#b96c3c'; '#9c5028'; '#534a37'; '#2e2415',#534a37,4444; 5689; 6763; 6685; 4082; 4454; 3569; 4640; 4208; 4780; 9252; 6970
a043732f-5231-4b85-b325-95298b8990fd,christ in majesty,french romanesque painter,french,romanesque painter,1100,12,https://www.wga.hu/html/zgothic/mural/11c1/11berze.html,http://www.wga.hu/art/zgothic/mural/11c1/11berze.jpg,Web Gallery of Art '17,painting,french,34503,11/15/2017,12/21/2017,34496,1,painting,f,#f5d196'; '#e5b573'; '#d9a160'; '#a37349'; '#795136'; '#542f1e'; '#271912'; '#c7985f'; '#bd824d'; '#9a643d'; '#925835'; '#653e2a',#bd824d,3757; 4935; 4206; 6635; 6203; 5119; 6843; 4668; 7264; 6188; 4609; 5109
09a361df-970b-4d43-b7a3-6bb2f21bf5e8,saint veronica,bernardo strozzi,bernardo,strozzi,1628,17,https://www.wga.hu/html/s/strozzi/1/veronica.html,http://www.wga.hu/art/s/strozzi/1/veronica.jpg,Web Gallery of Art '17,painting,italian,37776,11/15/2017,12/21/2017,37769,1,painting,f,#dbcfb7'; '#2e2926'; '#2b2323'; '#282121'; '#1c1b1b'; '#181717'; '#aea280'; '#7f704c'; '#534230'; '#39302a'; '#242020'; '#1f1e1e',#2e2926,3963; 7747; 5717; 4779; 4803; 5297; 5860; 5982; 5173; 4899; 5598; 5718
863514c0-d1bc-4ab3-b61a-c990028687ab,wings of an altarpiece,master of the joseph sequence,master of the joseph,sequence,1505,16,https://www.wga.hu/html/m/master/joseph/wings.html,http://www.wga.hu/art/m/master/joseph/wings.jpg,Web Gallery of Art '17,painting,flemish,24708,11/15/2017,12/21/2017,24702,1,painting,f,#f3efe5'; '#cdbd9c'; '#996340'; '#ac956d'; '#99794c'; '#77432d'; '#705f47'; '#542d1e'; '#312d28'; '#2c231b'; '#21170f'; '#4f4031',#21170f,3227; 6013; 4306; 5685; 6912; 5563; 5491; 4669; 5125; 5868; 7029; 5648
cc978714-1c64-4acd-a335-70335dbb2032,|zhong kui,ren yi (ren bonian),Ren,Yi,1883,19,http://www.metmuseum.org/art/collection/search/37393,https://images.metmuseum.org/CRDImages/as/original/2002_208_2_O.jpg,The Met 17,painting,chinese,37393,12/5/2017,12/21/2017,5019172,1,painting,f,#eceddf'; '#e2e1d1'; '#dfdbcb'; '#d8d9c8'; '#d1cfbd'; '#cac9b7'; '#b4b3a1'; '#ac9987'; '#5c5346'; '#dcb6a1'; '#dad0be'; '#c4bca9',#ac9987,3464; 5232; 3997; 5150; 5648; 6454; 7225; 8128; 6716; 5153; 2861; 5508
eaaec426-1303-4749-a48e-e793ebe79ed7,the fountain of youth (detail),lucas the elder cranach,lucas the elder,cranach,1546,16,https://www.wga.hu/html/c/cranach/lucas_e/10/1founta7.html,http://www.wga.hu/art/c/cranach/lucas_e/10/1founta7.jpg,Web Gallery of Art '17,painting,german,9966,11/15/2017,12/21/2017,9962,1,painting,f,#e7d5c7'; '#8e7766'; '#7f5d4a'; '#573d2f'; '#322722'; '#231713'; '#f7ece1'; '#c5aa94'; '#605044'; '#47382f'; '#422c22'; '#2c201c',#605044,5723; 5422; 4360; 5733; 5122; 6019; 4225; 5630; 6174; 5488; 5604; 6036
ee94ef83-8431-4c82-b9d7-c40948e51f3d,judith delivering the head of holofernes,salomon de bray,salomon de,bray,1636,17,https://www.wga.hu/html/b/bray/salomon/2judith.html,http://www.wga.hu/art/b/bray/salomon/2judith.jpg,Web Gallery of Art '17,painting,nederland,5766,11/15/2017,6/19/2018,5765,1,painting,t,#603d1c'; '#5f4929'; '#4e3921'; '#242319'; '#1b231a'; '#141910'; '#c5966a'; '#855e2c'; '#774e21'; '#383023'; '#312618'; '#191e15',#242319,3384; 5479; 5775; 10359; 3981; 5437; 3152; 5182; 3913; 6229; 6708; 5937
9b69d644-ce53-4c75-8847-432365c7abfe,madonna and child enthroned with saints,italian unknown master,italian,unknown master,1400,15,https://www.wga.hu/html/m/master/xunk_it/xunk_it3/mad_chil.html,http://www.wga.hu/art/m/master/xunk_it/xunk_it3/mad_chil.jpg,Web Gallery of Art '17,painting,italian,40980,11/15/2017,12/21/2017,40973,1,painting,f,#b7936b'; '#a67145'; '#957d66'; '#815133'; '#7d7d7d'; '#7b7d80'; '#1b110b'; '#7d7d7b'; '#7d7d7f'; '#896e57'; '#70341f'; '#3d2619',#7d7d7d,4780; 6778; 969; 8407; 15903; 628; 8780; 1287; 836; 1667; 8541; 6960
9d97bed4-2112-41bd-8e7f-d41312a6face,piazza san marco,francesco guardi,francesco,guardi,1760,18,https://www.wga.hu/html/g/guardi/francesc/2/guard216.html,http://www.wga.hu/art/g/guardi/francesc/2/guard216.jpg,Web Gallery of Art '17,painting,italian,18401,11/15/2017,12/21/2017,18397,1,painting,f,#a2a59a'; '#a09989'; '#947964'; '#8f958d'; '#5a433e'; '#453332'; '#b6b6a6'; '#aaac9f'; '#77746b'; '#725449'; '#503635'; '#3f2a2a',#a2a59a,9776; 4766; 4101; 8570; 4215; 5418; 4197; 5551; 4304; 3753; 4480; 6405
8b088934-96f5-4d98-9aa7-5a5b51ec6996,pool in the riesengebirge,adrian ludwig richter,adrian ludwig,richter,1839,19,https://www.wga.hu/html/r/richtera/riesenge.html,http://www.wga.hu/art/r/richtera/riesenge.jpg,Web Gallery of Art '17,painting,german,33926,11/15/2017,12/21/2017,33919,1,painting,f,#d7cbcc'; '#594943'; '#463936'; '#41312d'; '#312b2a'; '#1c191a'; '#908a92'; '#6b6469'; '#5d5456'; '#4d4445'; '#242021'; '#0f0e10',#6b6469,3721; 3905; 6607; 5040; 5813; 5391; 4160; 7161; 6773; 5328; 5439; 6198
f45df64c-c610-4ff3-813b-f0d9f1be656c,feast of silenus,sebastiano ricci,sebastiano,ricci,1725,18,https://www.wga.hu/html/r/ricci/sebastia/1/bacchan2.html,http://www.wga.hu/art/r/ricci/sebastia/1/bacchan2.jpg,Web Gallery of Art '17,painting,italian,33832,11/15/2017,12/21/2017,33825,1,painting,f,#acafa2'; '#888574'; '#806d4a'; '#58533a'; '#4c371c'; '#3f331d'; '#313122'; '#2d271a'; '#231f15'; '#949a91'; '#78562e'; '#5f3c1d',#3f331d,3992; 5939; 5855; 5919; 5694; 6851; 3885; 6735; 6215; 5833; 3985; 4633
fe76f9f0-b0a8-4841-a014-cf433dcf3e02,the thames below westminster,claude monet,claude,monet,1871,19,https://www.wga.hu/html/m/monet/02/3variou4.html,http://www.wga.hu/art/m/monet/02/3variou4.jpg,Web Gallery of Art '17,painting,french,28139,11/15/2017,12/21/2017,28133,1,painting,f,#87837a'; '#797770'; '#78736b'; '#1f2121'; '#807c74'; '#7e7870'; '#71706a'; '#6f6c66'; '#6b6862'; '#60605c'; '#505251'; '#444645',#78736b,4102; 4809; 6641; 6342; 5965; 4249; 6214; 5313; 5643; 5658; 5246; 5354
4fe282f6-4bb1-4d61-afef-3f5df2e4534e,justice (detail),eug?ne delacroix,eug?ne,delacroix,1833,19,https://www.wga.hu/html/d/delacroi/3/303delac.html,http://www.wga.hu/art/d/delacroi/3/303delac.jpg,Web Gallery of Art '17,painting,french,10989,11/15/2017,12/21/2017,10985,1,painting,f,#c8c5b1'; '#a1ada3'; '#8b9f99'; '#5c372b'; '#557b7c'; '#1b1919'; '#8d8c75'; '#866246'; '#3d221d'; '#39322e'; '#281e1b'; '#110e0c',#110e0c,3858; 4966; 8003; 4968; 6944; 6757; 4216; 3883; 4336; 3626; 5553; 8426
